page,type,raw,translation,note
55,多义,amplified across tens of thousands of trades,被放大,amplify 本句义为“（微小差异经大量交易）放大”，常见义是“扩音、放大（信号）”。
55,难句,"By contrast, taking merely 10 days off of the longer moving average from the shorter-term system so that it now uses 5- and 10-day moving averages causes the system to be short the S&P for several extra days in mid-April and to add another short trade in mid-May that the 5-/20-day version would not have done.",相比之下，只是把较短期系统中较长的那条均线减去10天（改用5日和10日均线），就会让系统在4月中旬多做空标普好几天，并在5月中旬多出一笔5日/20日版本不会有的空单。,动名词短语 taking merely 10 days off of… 作主语；so that 引导结果状语；causes … to be short … and to add … 两个不定式并列；末尾 that 从句含虚拟完成 would not have done。
55,词组,"Along this line of thinking, a classification may be helpful",沿着这一思路,along this line of thinking / along these lines 表示顺着同一思路继续推进。
55,词组,making forecasts that go no further than the end of the current trading day,最远只到…；不超出,go no further than 表示上限；此处指高频策略的预测期限不超过当日收盘。
55,生词,The lines of demarcation between these groups are arbitrary,这些类别之间的分界线是人为划定的,demarcation 划界；line of demarcation 分界线；arbitrary 任意的、并无客观依据的。
55,多义,this shorthand can be helpful,这套简便说法有助于思考,shorthand 本句义为“简便的代称、速记式说法”，本义是“速记法”。
55,术语,the “mid-frequency” space,中频（策略）领域,mid-frequency 介于高频与短周期之间的策略，持仓从数分钟到数小时甚至隔夜；space 此处指“细分领域”。
56,多义,"smaller clusters (e.g., pairs) or larger clusters (e.g., sectors)",更小的分组（如配对）或更大的分组（如行业）,cluster 本句义为“一组相关标的”，常见义是“簇、群”。
56,难句,"Very few assets can actually be compared so precisely and directly with one other instrument, rendering a major benefit of pairs trading impracticable.",极少有资产真能与另一个标的如此精确、直接地相比，这使得配对交易的一大好处无法兑现。,现在分词短语 rendering… 作结果状语；render + 宾语 + 形容词（impracticable）表“使…变得…”；one other instrument 指“另外某一个”标的。
56,词组,they may differ along other lines,它们可能在其他方面存在差异,along … lines 表“在…方面/路线上”；line（线）的本义在此已虚化。
56,词组,the trader is presented with a dilemma,交易员面临一个两难困境,be presented with 被摆在面前；dilemma 特指两种选择各有缺陷的处境。
56,词组,Or to put it another way,或者换个说法,to put it another way 插入语，用于换一种表述；put 此处为“表达”义。
56,多义,isolate and eliminate common effects among the group,分离并消除（组内共同影响）,isolate 本句义为“把某一效应单独剥离出来”，常见义是“隔离（人、地方）”。
56,术语,idiosyncratic behavior,个股特质性行为,idiosyncratic 指某一标的独有、无法用组内共同因素解释的部分；idiosyncratic risk 特质风险。
56,术语,"using heuristics (e.g., fundamentally defined industry groups)",使用启发式方法（如按基本面定义的行业分组）,heuristic 凭经验规则而非严格算法求解；此处指人为按行业常识分组，与统计分组相对。
56,术语,any time that the market regime changes,每当市场状态切换时,regime 指市场所处的宏观“状态、机制”（如高波动与低波动阶段）；regime change 状态切换会打乱标的间的相关关系。
57,生词,making sense and being defensible theoretically,合乎常理且在理论上站得住脚,defensible 站得住脚的、经得起辩护的；由 defend 派生。
57,生词,a conglomerate such as General Electric,像通用电气这样的综合企业集团,conglomerate 跨多个行业的集团公司；地质学中另指“砾岩”。
57,生词,Rigidity in particular can be a problem,僵化尤其可能成为问题,rigidity 僵硬、不灵活，rigid 的名词形式；此处指分组规则一旦定死便难以适应标的间关系的变化。
57,难句,"Because the correlation between these two asset classes moves in phases, it can be very tricky to analyze the relationship theoretically and make a static, unchanging declaration that they belong in the same group or in different groups.",由于这两类资产之间的相关性呈阶段性变化，要从理论上分析其关系、并一锤定音地断言它们属于同组还是不同组，是非常棘手的。,it 为形式主语，真主语是并列不定式 to analyze… and (to) make…；declaration that… 为同位语从句；move in phases 阶段性变化。
57,词组,"and by extension, most strategies that are based on relative forecasts",进而推之，大多数基于相对预测的策略,by extension 表示把结论顺势推广到相关对象。
57,词组,utilizing several grouping techniques in concert,协同使用几种分组技术,in concert 协同、一致地，与音乐会义无关；近义 in tandem。
57,生词,"one piece of particularly unhelpful, but widely used, hedge fund industry jargon",一个特别没用却被广泛使用的对冲基金行业行话,jargon 行话、术语黑话，常含贬义；a piece of jargon 一个行话说法。
57,术语,relative value,相对价值（策略）,行业用语：泛指采用相对押注结构的策略；书中指出其中 value 一词名不副实，与价值投资并无必然关系。
57,术语,intrinsic alpha strategies,单标的（内在）阿尔法策略,intrinsic 指只就单一标的自身方向下注的策略，与 relative（相对）策略相对；正常时期收益通常不如相对策略平滑。
58,词组,behave in a manner conducive to being predicted by systematic models,其行为方式便于被系统化模型预测,conducive to + 名词/动名词“有利于、有助于”；a manner conducive to… 为后置形容词短语修饰 manner。
58,多义,"they are subject to sudden, violent price changes",它们容易发生突然而剧烈的价格变动,be subject to 本句义为“容易遭受”，另一常见义是“以…为准；受…管辖”。
